time_s,altitude_ft,airspeed_kts,vspeed_fpm,pitch_deg,roll_deg,heading_deg,throttle,rpm
0.09,3000.0,89.9,-0,0.31,-0.02,90.0,0.021,0
0.19,2999.9,89.7,-0,1.15,-0.08,90.0,0.031,0
0.29,2999.8,89.5,-0,2.10,-0.17,90.0,0.044,0
0.39,2999.7,89.3,-0,2.93,-0.29,90.0,0.058,0
0.49,2999.8,89.1,-0,3.55,-0.43,90.0,0.072,0
0.59,3000.0,88.8,-0,3.98,-0.59,90.0,0.087,0
0.69,3000.3,88.5,-0,4.27,-0.75,90.1,0.102,0
0.79,3000.7,88.3,-0,4.48,-0.91,90.1,0.117,0
0.89,3001.2,88.0,-0,4.65,-1.06,90.1,0.133,0
0.99,3001.7,87.7,-0,4.81,-1.21,90.1,0.148,0
1.09,3002.3,87.4,-0,4.98,-1.34,90.1,0.164,0
1.19,3003.0,87.1,-0,5.15,-1.47,90.1,0.181,0
1.29,3003.8,86.8,-0,5.32,-1.59,90.1,0.198,0
1.39,3004.5,86.5,-0,5.49,-1.70,90.1,0.215,0
1.49,3005.4,86.2,-0,5.65,-1.80,90.1,0.233,0
1.59,3006.2,85.9,-0,5.79,-1.88,90.0,0.251,0
1.69,3007.1,85.6,-0,5.92,-1.96,90.0,0.269,0
1.79,3008.1,85.2,-0,6.03,-2.04,90.0,0.287,0
1.89,3009.0,84.9,-0,6.13,-2.10,89.9,0.306,0
1.99,3010.0,84.6,-0,6.22,-2.16,89.8,0.325,0
2.09,3011.0,84.3,-0,6.29,-2.21,89.8,0.344,0
2.19,3012.1,84.0,-0,6.35,-2.25,89.7,0.363,0
2.29,3013.1,83.6,-0,6.40,-2.29,89.6,0.382,0
2.39,3014.2,83.3,-0,6.43,-2.32,89.6,0.402,0
2.49,3015.3,83.0,-0,6.46,-2.35,89.5,0.421,0
2.59,3016.3,82.7,-0,6.48,-2.38,89.4,0.441,0
2.69,3017.4,82.3,-0,6.48,-2.40,89.3,0.460,0
2.79,3018.5,82.0,-0,6.48,-2.41,89.2,0.480,0
2.89,3019.5,81.7,-0,6.46,-2.42,89.1,0.499,0
2.99,3020.6,81.4,-0,6.44,-2.43,89.1,0.519,0
3.09,3021.6,81.1,-0,6.41,-2.44,89.0,0.539,0
3.19,3022.7,80.8,-0,6.37,-2.44,88.9,0.559,0
3.29,3023.7,80.5,-0,6.32,-2.43,88.9,0.578,0
3.39,3024.7,80.2,-0,6.27,-2.43,88.8,0.598,0
3.49,3025.7,79.9,-0,6.20,-2.42,88.7,0.618,0
3.59,3026.6,79.6,-0,6.13,-2.40,88.7,0.637,0
3.69,3027.6,79.3,-0,6.05,-2.38,88.6,0.657,0
3.79,3028.5,79.0,-0,5.97,-2.36,88.6,0.676,0
3.89,3029.4,78.7,-0,5.88,-2.33,88.5,0.696,0
3.99,3030.3,78.4,-0,5.78,-2.30,88.5,0.715,0
4.09,3031.1,78.1,-0,5.68,-2.26,88.4,0.734,0
4.19,3031.9,77.9,-0,5.57,-2.22,88.4,0.753,0
4.29,3032.7,77.6,-0,5.45,-2.17,88.3,0.772,0
4.39,3033.4,77.3,-0,5.33,-2.12,88.3,0.791,0
4.49,3034.1,77.1,-0,5.21,-2.07,88.3,0.810,0
4.59,3034.8,76.8,-0,5.08,-2.01,88.2,0.828,0
4.69,3035.4,76.6,-0,4.94,-1.95,88.2,0.847,0
4.79,3036.0,76.4,-0,4.80,-1.88,88.1,0.865,0
4.89,3036.5,76.1,-0,4.66,-1.81,88.1,0.883,0
4.99,3037.0,75.9,-0,4.51,-1.74,88.1,0.901,0
5.09,3037.5,75.7,-0,4.36,-1.66,88.0,0.919,0
5.19,3037.9,75.5,-0,4.21,-1.58,88.0,0.936,0
5.29,3038.3,75.2,-0,4.05,-1.50,87.9,0.953,0
5.39,3038.7,75.0,-0,3.89,-1.41,87.9,0.970,0
5.49,3039.0,74.8,-0,3.73,-1.32,87.9,0.987,0
5.59,3039.2,74.6,-0,3.56,-1.24,87.8,1.000,0
5.69,3039.4,74.5,-0,3.40,-1.15,87.8,1.000,0
5.79,3039.6,74.3,-0,3.23,-1.05,87.8,1.000,0
5.89,3039.7,74.1,-0,3.06,-0.96,87.7,1.000,0
5.99,3039.8,73.9,-0,2.89,-0.87,87.7,1.000,0
6.09,3039.9,73.8,-0,2.72,-0.78,87.7,1.000,0
6.19,3039.9,73.6,-0,2.54,-0.68,87.6,1.000,0
6.29,3039.8,73.5,-0,2.37,-0.59,87.6,1.000,0
6.39,3039.7,73.3,-0,2.20,-0.50,87.6,1.000,0
6.49,3039.6,73.2,-0,2.02,-0.41,87.5,1.000,0
6.59,3039.4,73.1,-0,1.85,-0.32,87.5,1.000,0
6.69,3039.2,73.0,-0,1.68,-0.23,87.5,1.000,0
6.79,3038.9,72.8,-0,1.51,-0.14,87.5,1.000,0
6.89,3038.6,72.7,-0,1.34,-0.05,87.5,1.000,0
6.99,3038.2,72.6,-0,1.17,0.04,87.5,1.000,0
7.09,3037.8,72.5,-0,1.00,0.12,87.5,1.000,0
7.19,3037.4,72.4,-0,0.83,0.20,87.5,1.000,0
7.29,3036.9,72.3,-0,0.66,0.28,87.5,1.000,0
7.39,3036.4,72.3,-0,0.50,0.36,87.5,1.000,0
7.49,3035.8,72.2,-0,0.34,0.44,87.5,1.000,0
7.59,3035.2,72.1,-0,0.18,0.52,87.5,1.000,0
7.69,3034.5,72.1,-0,0.02,0.59,87.5,1.000,0
7.79,3033.8,72.0,-0,-0.13,0.66,87.5,1.000,0
7.89,3033.1,72.0,-0,-0.29,0.73,87.6,1.000,0
7.99,3032.3,71.9,-0,-0.43,0.80,87.6,1.000,0
8.09,3031.5,71.9,-0,-0.58,0.86,87.6,1.000,0
8.19,3030.7,71.8,-0,-0.72,0.93,87.6,1.000,0
8.29,3029.8,71.8,-0,-0.86,0.99,87.7,1.000,0
8.39,3028.9,71.8,-0,-1.00,1.04,87.7,1.000,0
8.49,3028.0,71.8,-0,-1.13,1.10,87.7,1.000,0
8.59,3027.0,71.7,-0,-1.25,1.15,87.7,1.000,0
8.69,3026.0,71.7,-0,-1.38,1.20,87.8,1.000,0
8.79,3024.9,71.7,-0,-1.49,1.25,87.8,1.000,0
8.89,3023.8,71.7,-0,-1.60,1.29,87.9,1.000,0
8.99,3022.7,71.7,-0,-1.71,1.33,87.9,1.000,0
9.09,3021.6,71.7,-0,-1.80,1.37,87.9,1.000,0
9.19,3020.4,71.7,-0,-1.89,1.40,88.0,1.000,0
9.29,3019.2,71.7,-0,-1.98,1.43,88.0,1.000,0
9.39,3018.0,71.7,-0,-2.06,1.45,88.0,1.000,0
9.49,3016.8,71.7,-0,-2.13,1.48,88.1,1.000,0
9.59,3015.5,71.8,-0,-2.20,1.49,88.1,1.000,0
9.69,3014.2,71.8,-0,-2.26,1.51,88.2,1.000,0
9.79,3012.9,71.8,-0,-2.32,1.52,88.2,1.000,0
9.89,3011.6,71.8,-0,-2.37,1.53,88.2,1.000,0
9.99,3010.3,71.8,-0,-2.41,1.53,88.3,1.000,0
10.09,3008.9,71.9,-0,-2.45,1.53,88.3,1.000,0
10.19,3007.6,71.9,-0,-2.49,1.52,88.4,1.000,0
10.29,3006.2,71.9,-0,-2.52,1.51,88.4,1.000,0
10.39,3004.8,71.9,-0,-2.54,1.50,88.5,1.000,0
10.49,3003.4,72.0,-0,-2.56,1.48,88.5,1.000,0
10.59,3002.0,72.0,-0,-2.58,1.46,88.5,1.000,0
10.69,3000.6,72.0,-0,-2.59,1.44,88.6,1.000,0
10.79,2999.2,72.0,-0,-2.59,1.41,88.6,1.000,0
10.89,2997.7,72.1,-0,-2.59,1.38,88.7,1.000,0
10.99,2996.3,72.1,-0,-2.59,1.34,88.7,1.000,0
11.09,2994.9,72.1,-0,-2.58,1.31,88.8,1.000,0
11.19,2993.4,72.1,-0,-2.57,1.27,88.8,1.000,0
11.29,2992.0,72.2,-0,-2.55,1.22,88.8,1.000,0
11.39,2990.5,72.2,-0,-2.52,1.18,88.9,1.000,0
11.49,2989.1,72.2,-0,-2.50,1.13,88.9,1.000,0
11.59,2987.7,72.2,-0,-2.47,1.07,89.0,1.000,0
11.69,2986.2,72.2,-0,-2.43,1.02,89.0,1.000,0
11.79,2984.8,72.3,-0,-2.39,0.97,89.0,1.000,0
11.89,2983.4,72.3,-0,-2.35,0.91,89.1,1.000,0
11.99,2981.9,72.3,-0,-2.30,0.85,89.1,1.000,0
12.09,2980.5,72.3,-0,-2.25,0.79,89.1,1.000,0
12.19,2979.1,72.3,-0,-2.20,0.72,89.1,1.000,0
12.29,2977.7,72.3,-0,-2.14,0.66,89.2,1.000,0
12.39,2976.3,72.3,-0,-2.08,0.59,89.2,1.000,0
12.49,2974.9,72.3,-0,-2.02,0.52,89.2,1.000,0
12.59,2973.6,72.3,-0,-1.96,0.46,89.2,1.000,0
12.69,2972.2,72.3,-0,-1.89,0.39,89.2,1.000,0
12.79,2970.8,72.3,-0,-1.82,0.32,89.3,1.000,0
12.89,2969.5,72.3,-0,-1.75,0.25,89.3,1.000,0
12.99,2968.2,72.3,-0,-1.67,0.18,89.3,1.000,0
13.09,2966.9,72.3,-0,-1.60,0.11,89.3,1.000,0
13.19,2965.6,72.3,-0,-1.52,0.04,89.3,1.000,0
13.29,2964.3,72.3,-0,-1.44,-0.03,89.3,1.000,0
13.39,2963.0,72.3,-0,-1.36,-0.10,89.3,1.000,0
13.49,2961.8,72.3,-0,-1.28,-0.17,89.3,1.000,0
13.59,2960.6,72.2,-0,-1.20,-0.24,89.3,1.000,0
13.69,2959.3,72.2,-0,-1.11,-0.31,89.3,1.000,0
13.79,2958.1,72.2,-0,-1.03,-0.37,89.3,1.000,0
13.89,2956.9,72.2,-0,-0.94,-0.44,89.3,1.000,0
13.99,2955.8,72.1,-0,-0.86,-0.50,89.2,1.000,0
14.09,2954.6,72.1,-0,-0.77,-0.57,89.2,1.000,0
14.19,2953.5,72.1,-0,-0.68,-0.63,89.2,1.000,0
14.29,2952.4,72.0,-0,-0.59,-0.69,89.2,1.000,0
14.39,2951.3,72.0,-0,-0.51,-0.75,89.2,1.000,0
14.49,2950.2,71.9,-0,-0.42,-0.80,89.1,1.000,0
14.59,2949.1,71.9,-0,-0.33,-0.86,89.1,1.000,0
14.69,2948.1,71.8,-0,-0.24,-0.91,89.1,1.000,0
14.79,2947.1,71.8,-0,-0.15,-0.96,89.1,1.000,0
14.89,2946.1,71.7,-0,-0.07,-1.01,89.0,1.000,0
14.99,2945.1,71.7,-0,0.02,-1.06,89.0,1.000,0
15.09,2944.1,71.6,-0,0.11,-1.10,89.0,1.000,0
15.19,2943.1,71.5,-0,0.19,-1.14,88.9,1.000,0
15.29,2942.2,71.5,-0,0.28,-1.18,88.9,1.000,0
15.39,2941.3,71.4,-0,0.36,-1.22,88.9,1.000,0
15.49,2940.3,71.3,-0,0.44,-1.25,88.8,1.000,0
15.59,2939.5,71.3,-0,0.52,-1.28,88.8,1.000,0
15.69,2938.6,71.2,-0,0.61,-1.31,88.7,1.000,0
15.79,2937.7,71.1,-0,0.69,-1.33,88.7,1.000,0
15.89,2936.9,71.0,-0,0.77,-1.35,88.7,1.000,0
15.99,2936.1,71.0,-0,0.84,-1.37,88.6,1.000,0
16.09,2935.2,70.9,-0,0.92,-1.39,88.6,1.000,0
16.19,2934.4,70.8,-0,1.00,-1.40,88.5,1.000,0
16.29,2933.7,70.7,-0,1.07,-1.41,88.5,1.000,0
16.39,2932.9,70.6,-0,1.14,-1.42,88.4,1.000,0
16.49,2932.1,70.5,-0,1.22,-1.42,88.4,1.000,0
16.59,2931.4,70.4,-0,1.29,-1.42,88.4,1.000,0
16.69,2930.7,70.3,-0,1.36,-1.42,88.3,1.000,0
16.79,2930.0,70.2,-0,1.42,-1.41,88.3,1.000,0
16.89,2929.2,70.2,-0,1.49,-1.41,88.2,1.000,0
16.99,2928.6,70.1,-0,1.55,-1.40,88.2,1.000,0
17.09,2927.9,70.0,-0,1.62,-1.38,88.1,1.000,0
17.19,2927.2,69.9,-0,1.68,-1.37,88.1,1.000,0
17.29,2926.6,69.7,-0,1.74,-1.35,88.0,1.000,0
17.39,2925.9,69.6,-0,1.79,-1.33,88.0,1.000,0
17.49,2925.3,69.5,-0,1.85,-1.30,88.0,1.000,0
17.59,2924.6,69.4,-0,1.91,-1.28,87.9,1.000,0
17.69,2924.0,69.3,-0,1.96,-1.25,87.9,1.000,0
17.79,2923.4,69.2,-0,2.01,-1.22,87.8,1.000,0
17.89,2922.8,69.1,-0,2.06,-1.19,87.8,1.000,0
17.99,2922.2,69.0,-0,2.11,-1.15,87.8,1.000,0
18.09,2921.6,68.9,-0,2.16,-1.12,87.7,1.000,0
18.19,2921.1,68.8,-0,2.21,-1.08,87.7,1.000,0
18.29,2920.5,68.7,-0,2.25,-1.04,87.6,1.000,0
18.39,2919.9,68.5,-0,2.29,-1.00,87.6,1.000,0
18.49,2919.4,68.4,-0,2.33,-0.95,87.6,1.000,0
18.59,2918.8,68.3,-0,2.37,-0.91,87.5,1.000,0
18.69,2918.3,68.2,-0,2.41,-0.86,87.5,1.000,0
18.79,2917.7,68.1,-0,2.45,-0.81,87.5,1.000,0
18.89,2917.2,68.0,-0,2.48,-0.77,87.5,1.000,0
18.99,2916.7,67.8,-0,2.52,-0.72,87.4,1.000,0
19.09,2916.1,67.7,-0,2.55,-0.67,87.4,1.000,0
19.19,2915.6,67.6,-0,2.58,-0.62,87.4,1.000,0
19.29,2915.1,67.5,-0,2.61,-0.56,87.4,1.000,0
19.39,2914.6,67.4,-0,2.64,-0.51,87.4,1.000,0
19.49,2914.0,67.2,-0,2.66,-0.46,87.3,1.000,0
19.59,2913.5,67.1,-0,2.69,-0.41,87.3,1.000,0
19.69,2913.0,67.0,-0,2.71,-0.35,87.3,1.000,0
19.79,2912.5,66.9,-0,2.74,-0.30,87.3,1.000,0
19.89,2912.0,66.8,-0,2.76,-0.25,87.3,1.000,0
19.99,2911.5,66.6,-0,2.79,-0.20,87.3,1.000,0
20.09,2911.0,66.5,-0,2.81,-0.15,87.3,1.000,0
20.19,2910.5,66.4,-0,2.83,-0.09,87.3,1.000,0
20.29,2910.0,66.3,-0,2.86,-0.04,87.3,1.000,0
20.39,2909.5,66.1,-0,2.89,0.01,87.3,1.000,0
20.49,2909.0,66.0,-0,2.91,0.05,87.3,1.000,0
20.59,2908.5,65.9,-0,2.94,0.10,87.3,1.000,0
20.69,2908.0,65.8,-0,2.96,0.15,87.3,1.000,0
20.79,2907.5,65.7,-0,2.99,0.20,87.3,1.000,0
20.89,2907.0,65.5,-0,3.02,0.24,87.3,1.000,0
20.99,2906.5,65.4,-0,3.04,0.28,87.3,1.000,0
21.09,2906.0,65.3,-0,3.07,0.32,87.3,1.000,0
21.19,2905.6,65.2,-0,3.10,0.36,87.3,1.000,0
21.29,2905.1,65.0,-0,3.12,0.40,87.3,1.000,0
21.39,2904.6,64.9,-0,3.15,0.44,87.3,1.000,0
21.49,2904.2,64.8,-0,3.18,0.48,87.3,1.000,0
21.59,2903.7,64.7,-0,3.20,0.51,87.3,1.000,0
21.69,2903.2,64.5,-0,3.23,0.54,87.4,1.000,0
21.79,2902.8,64.4,-0,3.25,0.57,87.4,1.000,0
21.89,2902.3,64.3,-0,3.28,0.60,87.4,1.000,0
21.99,2901.9,64.2,-0,3.30,0.62,87.4,1.000,0
22.09,2901.4,64.0,-0,3.33,0.65,87.4,1.000,0
22.19,2900.9,63.9,-0,3.35,0.67,87.5,1.000,0
22.29,2900.5,63.8,-0,3.38,0.69,87.5,1.000,0
22.39,2900.0,63.7,-0,3.40,0.71,87.5,1.000,0
22.49,2899.6,63.5,-0,3.43,0.72,87.5,1.000,0
22.59,2899.2,63.4,-0,3.45,0.74,87.6,1.000,0
22.69,2898.7,63.3,-0,3.47,0.75,87.6,1.000,0
22.79,2898.3,63.2,-0,3.50,0.76,87.6,1.000,0
22.89,2897.8,63.0,-0,3.52,0.76,87.6,1.000,0
22.99,2897.4,62.9,-0,3.54,0.77,87.7,1.000,0
23.09,2897.0,62.8,-0,3.56,0.77,87.7,1.000,0
23.19,2896.5,62.7,-0,3.58,0.77,87.7,1.000,0
23.29,2896.1,62.5,-0,3.59,0.77,87.7,1.000,0
23.39,2895.6,62.4,-0,3.60,0.77,87.8,1.000,0
23.49,2895.2,62.3,-0,3.61,0.76,87.8,1.000,0
23.59,2894.7,62.2,-0,3.62,0.76,87.8,1.000,0
23.69,2894.3,62.1,-0,3.62,0.75,87.8,1.000,0
23.79,2893.8,61.9,-0,3.62,0.74,87.9,1.000,0
23.89,2893.3,61.8,-0,3.62,0.73,87.9,1.000,0
23.99,2892.9,61.7,-0,3.62,0.71,87.9,1.000,0
24.09,2892.4,61.6,-0,3.61,0.70,87.9,1.000,0
24.19,2891.9,61.5,-0,3.60,0.68,88.0,1.000,0
24.29,2891.4,61.3,-0,3.59,0.66,88.0,1.000,0
24.39,2890.9,61.2,-0,3.58,0.64,88.0,1.000,0
24.49,2890.4,61.1,-0,3.57,0.62,88.0,1.000,0
24.59,2889.9,61.0,-0,3.55,0.60,88.1,1.000,0
24.69,2889.4,60.9,-0,3.54,0.57,88.1,1.000,0
24.79,2888.9,60.8,-0,3.52,0.54,88.1,1.000,0
24.89,2888.4,60.7,-0,3.50,0.52,88.1,1.000,0
24.99,2887.8,60.6,-0,3.48,0.49,88.1,1.000,0
25.09,2887.3,60.5,-0,3.46,0.46,88.2,1.000,0
25.19,2886.7,60.3,-0,3.44,0.43,88.2,1.000,0
25.29,2886.1,60.2,-0,3.41,0.39,88.2,1.000,0
25.39,2885.6,60.1,-0,3.39,0.36,88.2,1.000,0
25.49,2885.0,60.0,-0,3.36,0.33,88.2,1.000,0
25.59,2884.4,59.9,-0,3.33,0.29,88.2,1.000,0
25.69,2883.8,59.8,-0,3.30,0.26,88.2,1.000,0
25.79,2883.1,59.7,-0,3.27,0.22,88.2,1.000,0
25.89,2882.5,59.7,-0,3.25,0.18,88.2,1.000,0
25.99,2881.9,59.6,-0,3.22,0.14,88.3,1.000,0
26.09,2881.2,59.5,-0,3.18,0.11,88.3,1.000,0
26.19,2880.5,59.4,-0,3.15,0.07,88.3,1.000,0
26.29,2879.9,59.3,-0,3.12,0.03,88.3,1.000,0
26.39,2879.2,59.2,-0,3.09,-0.01,88.3,1.000,0
26.49,2878.5,59.1,-0,3.06,-0.05,88.3,1.000,0
26.59,2877.8,59.0,-0,3.03,-0.09,88.3,1.000,0
26.69,2877.0,59.0,-0,3.00,-0.13,88.3,1.000,0
26.79,2876.3,58.9,-0,2.97,-0.17,88.3,1.000,0
26.89,2875.6,58.8,-0,2.94,-0.21,88.2,1.000,0
26.99,2874.8,58.7,-0,2.91,-0.25,88.2,1.000,0
27.09,2874.1,58.6,-0,2.88,-0.29,88.2,1.000,0
27.19,2873.3,58.6,-0,2.85,-0.33,88.2,1.000,0
27.29,2872.5,58.5,-0,2.83,-0.37,88.2,1.000,0
27.39,2871.7,58.4,-0,2.80,-0.40,88.2,1.000,0
27.49,2870.9,58.3,-0,2.78,-0.44,88.2,1.000,0
27.59,2870.1,58.3,-0,2.75,-0.48,88.2,1.000,0
27.69,2869.2,58.2,-0,2.73,-0.52,88.1,1.000,0
27.79,2868.4,58.1,-0,2.71,-0.55,88.1,1.000,0
27.89,2867.6,58.1,-0,2.69,-0.58,88.1,1.000,0
27.99,2866.7,58.0,-0,2.67,-0.62,88.1,1.000,0
28.09,2865.8,57.9,-0,2.65,-0.65,88.1,1.000,0
28.19,2865.0,57.9,-0,2.64,-0.68,88.0,1.000,0
28.29,2864.1,57.8,-0,2.62,-0.71,88.0,1.000,0
28.39,2863.2,57.8,-0,2.61,-0.74,88.0,1.000,0
28.49,2862.3,57.7,-0,2.59,-0.77,87.9,1.000,0
28.59,2861.4,57.6,-0,2.58,-0.80,87.9,1.000,0
28.69,2860.5,57.6,-0,2.56,-0.82,87.9,1.000,0
28.79,2859.6,57.5,-0,2.54,-0.85,87.8,1.000,0
28.89,2858.7,57.5,-0,2.51,-0.87,87.8,1.000,0
28.99,2857.7,57.4,-0,2.47,-0.89,87.8,1.000,0
29.09,2856.8,57.3,-0,2.42,-0.91,87.7,1.000,0
29.19,2855.8,57.3,-0,2.37,-0.93,87.7,1.000,0
29.29,2854.9,57.2,-0,2.31,-0.94,87.7,1.000,0
29.39,2853.9,57.2,-0,2.25,-0.95,87.6,1.000,0
29.49,2852.9,57.2,-0,2.19,-0.97,87.6,1.000,0
29.59,2852.0,57.1,-0,2.13,-0.98,87.6,1.000,0
29.69,2851.0,57.1,-0,2.06,-0.98,87.5,1.000,0
29.79,2849.9,57.0,-0,1.99,-0.99,87.5,1.000,0
29.89,2848.9,57.0,-0,1.92,-0.99,87.4,1.000,0
29.99,2847.9,57.0,-0,1.85,-0.99,87.4,1.000,0
30.09,2846.9,56.9,-0,1.78,-0.99,87.4,1.000,0
30.19,2845.8,56.9,-0,1.70,-0.99,87.3,1.000,0
30.29,2844.7,56.9,-0,1.63,-0.98,87.3,1.000,0
30.39,2843.6,56.9,-0,1.55,-0.98,87.2,1.000,0
30.49,2842.5,56.8,-0,1.47,-0.97,87.2,1.000,0
30.59,2841.4,56.8,-0,1.40,-0.96,87.2,1.000,0
30.69,2840.3,56.8,-0,1.32,-0.94,87.1,1.000,0
30.79,2839.2,56.8,-0,1.24,-0.93,87.1,1.000,0
30.89,2838.0,56.8,-0,1.16,-0.91,87.1,1.000,0
30.99,2836.9,56.8,-0,1.07,-0.89,87.0,1.000,0
31.09,2835.7,56.8,-0,0.99,-0.87,87.0,1.000,0
31.19,2834.5,56.8,-0,0.91,-0.85,86.9,1.000,0
31.29,2833.3,56.8,-0,0.83,-0.82,86.9,1.000,0
31.39,2832.1,56.8,-0,0.75,-0.80,86.9,1.000,0
31.49,2830.8,56.8,-0,0.67,-0.77,86.8,1.000,0
31.59,2829.6,56.8,-0,0.59,-0.74,86.8,1.000,0
31.69,2828.3,56.8,-0,0.51,-0.71,86.8,1.000,0
31.79,2827.1,56.8,-0,0.43,-0.68,86.7,1.000,0
31.89,2825.8,56.8,-0,0.35,-0.65,86.7,1.000,0
31.99,2824.5,56.9,-0,0.27,-0.61,86.7,1.000,0
32.09,2823.2,56.9,-0,0.20,-0.58,86.7,1.000,0
32.19,2821.8,56.9,-0,0.12,-0.54,86.6,1.000,0
32.29,2820.5,56.9,-0,0.05,-0.50,86.6,1.000,0
32.39,2819.1,56.9,-0,-0.03,-0.46,86.6,1.000,0
32.49,2817.8,57.0,-0,-0.10,-0.42,86.6,1.000,0
32.59,2816.4,57.0,-0,-0.17,-0.38,86.5,1.000,0
32.69,2815.0,57.0,-0,-0.23,-0.34,86.5,1.000,0
32.79,2813.6,57.1,-0,-0.30,-0.30,86.5,1.000,0
32.89,2812.2,57.1,-0,-0.36,-0.26,86.5,1.000,0
32.99,2810.8,57.1,-0,-0.42,-0.21,86.5,1.000,0
33.09,2809.3,57.2,-0,-0.48,-0.17,86.5,1.000,0
33.19,2807.9,57.2,-0,-0.54,-0.12,86.5,1.000,0
33.29,2806.4,57.3,-0,-0.60,-0.08,86.5,1.000,0
33.39,2804.9,57.3,-0,-0.65,-0.03,86.5,1.000,0
33.49,2803.5,57.4,-0,-0.70,0.01,86.4,1.000,0
33.59,2802.0,57.4,-0,-0.75,0.06,86.4,1.000,0
33.69,2800.5,57.4,-0,-0.80,0.10,86.4,1.000,0
33.79,2799.0,57.5,-0,-0.84,0.15,86.4,1.000,0
33.89,2797.5,57.5,-0,-0.88,0.19,86.4,1.000,0
33.99,2796.0,57.6,-0,-0.92,0.24,86.5,1.000,0
34.09,2794.4,57.6,-0,-0.95,0.28,86.5,1.000,0
34.19,2792.9,57.7,-0,-0.98,0.32,86.5,1.000,0
34.29,2791.4,57.7,-0,-1.01,0.37,86.5,1.000,0
34.39,2789.8,57.8,-0,-1.04,0.41,86.5,1.000,0
34.49,2788.3,57.8,-0,-1.07,0.45,86.5,1.000,0
34.59,2786.7,57.9,-0,-1.09,0.49,86.5,1.000,0
34.69,2785.1,58.0,-0,-1.11,0.53,86.5,1.000,0
34.79,2783.6,58.0,-0,-1.12,0.57,86.5,1.000,0
34.89,2782.0,58.1,-0,-1.14,0.61,86.6,1.000,0
34.99,2780.4,58.1,-0,-1.15,0.64,86.6,1.000,0
35.09,2778.9,58.2,-0,-1.16,0.68,86.6,1.000,0
35.19,2777.3,58.2,-0,-1.16,0.71,86.6,1.000,0
35.29,2775.7,58.3,-0,-1.16,0.74,86.7,1.000,0
35.39,2774.2,58.3,-0,-1.16,0.78,86.7,1.000,0
35.49,2772.6,58.4,-0,-1.16,0.80,86.7,1.000,0
35.59,2771.0,58.4,-0,-1.15,0.83,86.7,1.000,0
35.69,2769.4,58.5,-0,-1.15,0.86,86.8,1.000,0
35.79,2767.9,58.5,-0,-1.14,0.88,86.8,1.000,0
35.89,2766.3,58.6,-0,-1.12,0.91,86.8,1.000,0
35.99,2764.7,58.6,-0,-1.11,0.93,86.9,1.000,0
36.09,2763.1,58.7,-0,-1.09,0.95,86.9,1.000,0
36.19,2761.6,58.7,-0,-1.07,0.96,86.9,1.000,0
36.29,2760.0,58.8,-0,-1.05,0.98,87.0,1.000,0
36.39,2758.4,58.8,-0,-1.02,0.99,87.0,1.000,0
36.49,2756.9,58.9,-0,-0.99,1.01,87.0,1.000,0
36.59,2755.3,58.9,-0,-0.97,1.02,87.1,1.000,0
36.69,2753.8,58.9,-0,-0.93,1.02,87.1,1.000,0
36.79,2752.3,59.0,-0,-0.90,1.03,87.1,1.000,0
36.89,2750.7,59.0,-0,-0.87,1.03,87.2,1.000,0
36.99,2749.2,59.1,-0,-0.83,1.04,87.2,1.000,0
37.09,2747.7,59.1,-0,-0.79,1.04,87.3,1.000,0
37.19,2746.1,59.1,-0,-0.75,1.03,87.3,1.000,0
37.29,2744.6,59.2,-0,-0.71,1.03,87.3,1.000,0
37.39,2743.1,59.2,-0,-0.66,1.02,87.4,1.000,0
37.49,2741.6,59.2,-0,-0.62,1.02,87.4,1.000,0
37.59,2740.2,59.2,-0,-0.57,1.01,87.4,1.000,0
37.69,2738.7,59.3,-0,-0.52,0.99,87.5,1.000,0
37.79,2737.2,59.3,-0,-0.47,0.98,87.5,1.000,0
37.89,2735.7,59.3,-0,-0.42,0.97,87.5,1.000,0
37.99,2734.3,59.3,-0,-0.37,0.95,87.6,1.000,0
38.09,2732.8,59.4,-0,-0.32,0.93,87.6,1.000,0
38.19,2731.4,59.4,-0,-0.27,0.91,87.6,1.000,0
38.29,2730.0,59.4,-0,-0.21,0.89,87.7,1.000,0
38.39,2728.6,59.4,-0,-0.16,0.86,87.7,1.000,0
38.49,2727.2,59.4,-0,-0.10,0.84,87.7,1.000,0
38.59,2725.8,59.4,-0,-0.05,0.81,87.8,1.000,0
38.69,2724.4,59.4,-0,0.01,0.78,87.8,1.000,0
38.79,2723.0,59.4,-0,0.06,0.75,87.8,1.000,0
38.89,2721.6,59.4,-0,0.12,0.72,87.9,1.000,0
38.99,2720.3,59.4,-0,0.18,0.69,87.9,1.000,0
39.09,2718.9,59.4,-0,0.23,0.66,87.9,1.000,0
39.19,2717.6,59.4,-0,0.29,0.62,87.9,1.000,0
39.29,2716.3,59.4,-0,0.35,0.59,88.0,1.000,0
39.39,2715.0,59.4,-0,0.40,0.55,88.0,1.000,0
39.49,2713.7,59.4,-0,0.46,0.52,88.0,1.000,0
39.59,2712.4,59.4,-0,0.52,0.48,88.0,1.000,0
39.69,2711.1,59.4,-0,0.57,0.44,88.0,1.000,0
39.79,2709.8,59.4,-0,0.63,0.40,88.0,1.000,0
39.89,2708.5,59.4,-0,0.68,0.36,88.1,1.000,0
